state,year,price,pop,pop16,cpi,ndi,sales,pimin,log_C_it,log_C_it_lag1,log_P_it,log_Y_it,log_Pn_it
40,92,190.0,1002.0,787.6,140.3,17863.0,100.1,175.9,4.846932621201015,4.876499958278018,0.3032410850520708,4.84670382634047,0.22613266463509718
41,64,26.5,2528.0,1638.8,31.0,1619.3140266,89.7,27.5,4.929934978658783,4.919919654196667,-0.1568424714929697,3.9557706936947237,-0.11980119981262065
41,65,26.2,2550.0,1663.6,31.5,1769.2314952,90.1,30.9,4.928029594898008,4.929934978658783,-0.18422813506453628,4.028313001948513,-0.019231361927887644
41,66,26.2,2607.0,1718.0,32.4,1946.8734271,93.4,30.6,4.953930656624098,4.928029594898008,-0.2123990120312325,4.095821571267096,-0.05715841383994852
41,67,27.3,2638.0,1750.5,33.4,2086.5225759,95.1,31.5,4.965048562433884,4.953930656624098,-0.2016691977917406,4.1346982199760385,-0.0585683541510673
41,68,29.5,2669.0,1792.5,34.8,2269.2986677,95.7,33.3,4.959310875389657,4.965048562433884,-0.16522712343465445,4.177608718997633,-0.044059989794030543
41,69,29.0,2692.0,1788.7,36.7,2466.4504071,104.2,34.2,5.055107442084685,4.959310875389657,-0.2354809250740507,4.207758558822845,-0.07055111099196512
41,70,32.5,2590.0,1774.3,38.8,2688.246114,103.6,34.3,5.0187892265894325,5.055107442084685,-0.17718015729353592,4.238224011090284,-0.12327489245733356
41,71,34.3,2642.0,1828.7,40.5,2863.8343819,115.0,35.8,5.112863002564933,5.0187892265894325,-0.16615661994059927,4.258614724747083,-0.12335408070583893
41,72,34.1,2682.0,1870.7,41.8,3087.6837528,118.7,40.9,5.136849394102388,5.112863002564933,-0.20359895524123942,4.302280154711493,-0.021766276481954512
41,73,33.5,2723.0,1911.8,44.4,3473.7725759,125.5,42.4,5.185994765615936,5.136849394102388,-0.28169403060715825,4.359757010597056,-0.046091107200266976
41,74,35.2,2774.0,1965.2,49.3,3823.9222798,129.7,42.4,5.209920391902682,5.185994765615936,-0.3368779984445929,4.3511078685960225,-0.15077571881073235
41,75,38.1,2813.0,2010.1,53.8,4115.5425611,130.5,44.5,5.207440284193255,5.209920391902682,-0.3450591850350833,4.337252486851065,-0.18978427799554415
41,76,41.0,2838.0,2043.5,56.9,4468.7727609,136.8,47.9,5.246955559904106,5.207440284193255,-0.3277232744279774,4.363573758645313,-0.17217983671541565
41,77,42.2,2868.0,2079.8,60.6,4848.7005922,137.2,49.5,5.242782902785163,5.246955559904106,-0.36187467203330265,4.382171135825496,-0.2023222235006242
41,78,49.2,2902.0,2118.9,65.2,5327.2042931,140.4,54.7,5.2589985599528575,5.242782902785163,-0.2815658454343449,4.403122387746496,-0.1755957595046717
41,79,50.2,2932.0,2151.4,72.6,5820.0836417,135.7,56.6,5.2200125578494605,5.2589985599528575,-0.36894989513306675,4.384104990217582,-0.24895593662161303
41,80,52.3,3122.0,2308.8,82.4,6345.8216136,138.3,59.3,5.231171151726484,5.2200125578494605,-0.454589065844549,4.343966424779043,-0.3289761309117463
41,81,54.7,3167.0,2351.8,90.9,6978.350111,136.1,62.6,5.210993684806745,5.231171151726484,-0.5078962917554976,4.340807792850065,-0.3729947230773804
41,82,61.9,3203.0,2383.3,96.5,7441.4513323,136.0,67.8,5.208256674437058,5.210993684806745,-0.4440228286543898,4.345278172003916,-0.3529808133985904
41,83,72.4,3264.0,2437.7,99.6,8005.1820873,131.1,78.9,5.167858856065621,5.208256674437058,-0.3189558651988818,4.386682207277375,-0.2329809367387239
41,84,81.3,3300.0,2477.8,103.9,8794.8158771,127.0,86.8,5.130738485231524,5.167858856065621,-0.24528288155141692,4.438488823895661,-0.1798222764388773
41,85,83.0,3334.0,2515.0,107.6,9215.8169874,125.4,90.7,5.11340860897572,5.130738485231524,-0.25958003993108614,4.4502558768727924,-0.17086329060659303
41,86,88.7,3381.0,2558.0,109.6,9728.2061436,126.6,100.1,5.1199783302791735,5.11340860897572,-0.21157748519838127,4.485947420215868,-0.09066768819274022
41,87,95.3,3425.0,2599.0,113.6,10317.607698,126.6,103.9,5.117007225764911,5.1199783302791735,-0.17565369562689453,4.508923693666597,-0.08925460818186917
41,88,99.9,3470.0,2636.0,118.3,11098.0,124.4,109.2,5.098394157623586,5.117007225764911,-0.16905408532983324,4.541296419901506,-0.08004270767353637
41,89,111.9,3512.0,2667.0,124.0,11665.0,122.4,122.4,5.082525800651219,5.098394157623586,-0.10267595028715727,4.5440666188504935,-0.012987195526811079
41,90,125.2,3542.5,2690.1,130.7,12880.0,118.6,132.3,5.051010811502349,5.082525800651219,-0.042992161964178044,4.5905263790281685,0.012167450490733965
41,91,129.0,3616.6,2744.6,136.2,13166.0,121.5,138.2,5.07581327589595,5.051010811502349,-0.05431198935373984,4.5712686343124105,0.014577517618157424
41,92,151.9,3660.3,2780.8,140.3,14318.0,121.9,159.5,5.078007491665551,5.07581327589595,0.0794394224933118,4.625489778847715,0.128260935116484
42,64,28.5,700.0,467.8,31.0,1785.9310496,99.4,26.2,5.002191594555854,5.070248811601544,-0.08408311721054144,4.053707950159033,-0.16822779371809515
42,65,28.3,686.0,460.9,31.5,2051.878395,98.7,26.1,4.989781474438859,5.002191594555854,-0.1071257411823954,4.176523397007123,-0.1880522315029396
42,66,30.5,680.0,459.0,32.4,2241.1293149,98.8,26.5,4.986140192863429,4.989781474438859,-0.060431739184917684,4.236576753443136,-0.20101368980610707
42,67,31.3,668.0,455.1,33.4,2310.853338,99.6,27.4,4.984933163104602,4.986140192863429,-0.06493780243654708,4.236816245707576,-0.19801288658863017
42,68,32.7,665.0,459.0,34.8,2460.261959,100.4,32.3,4.979899037852938,4.984933163104602,-0.06224230887722078,4.258405723874973,-0.07455015655181785
42,69,32.4,659.0,453.1,36.7,2609.67058,102.5,32.3,5.004473481407877,4.979899037852938,-0.12461833226224096,4.264202522731099,-0.12770952483191386
42,70,38.5,666.0,470.7,38.8,2819.8387069,92.7,33.9,4.876437194705102,5.004473481407877,-0.007762005335489189,4.286014719532418,-0.13500523224282318
42,71,38.5,671.0,481.4,40.5,3083.7939373,96.7,34.4,4.903684014081959,4.876437194705102,-0.050643732818754915,4.332613941639299,-0.16324540973314086
42,72,39.1,677.0,491.1,41.8,3536.0040301,103.0,34.4,4.955752488096712,4.903684014081959,-0.06677387253939049,4.4378562239603365,-0.19483977515135786
42,73,39.6,679.0,497.0,44.4,4566.923515,103.5,34.4,4.951602714167491,4.955752488096712,-0.11441035117774409,4.633355596288868,-0.25518290505882646
42,74,40.4,680.0,502.8,49.3,4404.5661468,108.4,35.8,4.987728410459606,4.951602714167491,-0.19909429608153997,4.4924729613927505,-0.3199761876419899
42,75,42.8,682.0,507.7,53.8,4611.7461013,113.5,38.6,5.026941772811571,4.987728410459606,-0.2287353645799876,4.4510883609495195,-0.3320211906969534
42,76,45.0,687.0,516.5,56.9,4516.1245838,116.7,42.6,5.044865542955167,5.026941772811571,-0.2346328513619654,4.37411417095781,-0.28944108785696043
42,77,46.4,690.0,521.4,60.6,5246.2347118,115.6,43.4,5.030310052330181,5.044865542955167,-0.26699543384305924,4.460971007448676,-0.33383545196890957
42,78,53.2,690.0,524.3,65.2,5945.467058,116.9,49.8,5.035946426490841,5.030310052330181,-0.2034010725850085,4.512924900268673,-0.2694444849020001
42,79,54.1,689.0,524.3,72.6,6671.592956,117.4,51.7,5.038764138829168,5.035946426490841,-0.2941307359783145,4.520649012553016,-0.33950714031636675
42,80,58.8,691.0,523.3,82.4,6793.1119678,114.7,55.3,5.020304934524833,5.038764138829168,-0.3374435820108449,4.412078994960586,-0.3988125283871371
42,81,62.3,686.0,518.4,90.9,7773.2325215,115.7,55.9,5.031131116887451,5.020304934524833,-0.37779857539002587,4.448681381596542,-0.48619562102237973
42,82,68.0,691.0,521.4,96.5,8012.2863151,113.0,64.3,5.009010140980609,5.031131116887451,-0.35003530316883363,4.419188423586085,-0.4059833771013666
42,83,78.8,700.0,525.3,99.6,8478.4412125,109.8,71.0,4.985771336158919,5.009010140980609,-0.23424916772671903,4.444119728017901,-0.338482287549237
42,84,89.8,706.0,530.1,103.9,9333.0585246,105.7,81.7,4.947154462375673,4.985771336158919,-0.14584392279702785,4.497889158157715,-0.2403748962392245
42,85,92.3,708.0,532.1,107.6,9821.1266865,104.4,87.4,4.933842327539934,4.947154462375673,-0.15337650621887755,4.5138704808988726,-0.20792536506619413
42,86,108.5,708.0,534.0,109.6,10482.508849,97.0,97.8,4.856759233236907,4.933842327539934,-0.01008720153340092,4.560625948699499,-0.11391279747314352
42,87,113.7,709.0,535.0,113.6,10974.561241,95.8,102.7,4.843851464612936,4.856759233236907,0.0008798944694395177,4.570651752816175,-0.10087138935253832
42,88,124.7,713.0,538.0,118.3,11369.0,91.9,112.9,4.802323889614153,4.843851464612936,0.05268708170164982,4.565421861144766,-0.04672129982872469
42,89,130.1,715.0,539.0,124.0,12335.0,87.4,118.6,4.7530622544465,4.802323889614153,0.04802181991342262,4.59991446335842,-0.044525079041411814
42,90,138.9,714.0,538.2,130.7,14308.0,88.3,129.5,4.763392831656693,4.7530622544465,0.06084962913012205,4.695669479748732,-0.009223739490583775
42,91,150.3,721.2,544.5,136.2,14831.0,91.8,127.0,4.800660846582592,4.763392831656693,0.09850890304351705,4.690350470026551,-0.06993730725682068
42,92,160.0,729.4,549.7,140.3,15082.0,93.0,155.1,4.815449096661221,4.800660846582592,0.13139082812541153,4.677474271654177,0.10028708307407767
43,64,29.0,3805.0,2598.9,31.0,1797.1898085,105.5,25.0,5.039938665647703,5.087515416401438,-0.06669137449867228,4.059992301929144,-0.21511137961694557
43,65,28.9,3850.0,2639.2,31.5,1940.4213406,108.1,24.5,5.0606540320126205,5.039938665647703,-0.08614595071320094,4.120672868520637,-0.25131442828090605
43,66,29.5,3878.0,2674.7,32.4,2107.6990424,109.9,24.7,5.071053193704005,5.0606540320126205,-0.0937681594525095,4.175193707410506,-0.2713551791643521
43,67,29.6,3936.0,2730.4,33.4,2239.4302326,111.5,25.0,5.07974145147982,5.071053193704005,-0.12078153865263992,4.205420852064897,-0.289680075114454
43,68,32.6,3952.0,2763.9,34.8,2448.5273598,109.2,26.3,5.050760117395567,5.07974145147982,-0.06530509840776655,4.2536246584061095,-0.2800484475967097
43,69,32.8,3985.0,2808.1,36.7,2626.2599179,107.3,27.0,5.025657863813765,5.050760117395567,-0.11234823967042668,4.270539273540865,-0.3069398890561955
43,70,39.9,3924.0,2788.9,38.8,2825.9476744,99.8,28.3,4.944632472163208,5.025657863813765,0.027956077266590135,4.288178800661802,-0.31555844198003574
43,71,41.6,3991.0,2859.0,40.5,3058.0454856,106.3,30.1,4.999835198074324,4.944632472163208,0.026798193154724217,4.324229286562819,-0.29677680235766335
43,72,41.6,4054.0,2923.3,41.8,3350.7814637,111.5,29.9,5.041015523787561,4.999835198074324,-0.004796172263492944,4.384052530830814,-0.33503785913406986
43,73,40.8,4089.0,2972.2,44.4,3753.2934337,109.7,30.1,5.016747389321358,5.041015523787561,-0.08455738802806312,4.437149513077959,-0.3887142976833489
43,74,42.5,4137.0,3030.7,49.3,4088.8943228,114.8,31.3,5.05436875542288,5.016747389321358,-0.14842000511827322,4.4181057947169275,-0.4543059835025368
43,75,45.3,4180.0,3085.4,53.8,4397.3125855,117.4,33.3,5.069216845334959,5.05436875542288,-0.17196643467875042,4.403475390116228,-0.4797160701813407
43,76,48.3,4233.0,3147.8,56.9,4805.0519836,121.7,36.0,5.097766165396904,5.069216845334959,-0.16386378047375827,4.436127798860829,-0.45777640267617525
43,77,49.6,4289.0,3212.1,60.6,5222.2007524,124.6,36.9,5.114237283037899,5.097766165396904,-0.20030405934438694,4.456379299029703,-0.4960833420287873
43,78,54.8,4333.0,3261.1,65.2,5800.3543092,127.3,41.4,5.130742086544077,5.114237283037899,-0.1737692749786375,4.488214813529224,-0.4541785881013386
43,79,57.3,4380.0,3317.7,72.6,6399.4175787,127.2,43.4,5.123537603527089,5.130742086544077,-0.2366642981100565,4.478997340047834,-0.5145054807243912
43,80,60.3,4591.0,3476.0,82.4,6868.8406293,130.4,46.3,5.148822307356492,5.123537603527089,-0.3122533331822863,4.42316517558804,-0.5764434758232377
43,81,63.7,4612.0,3503.9,90.9,7577.6798906,129.1,49.4,5.135372266405289,5.148822307356492,-0.3555754386053155,4.42320234756571,-0.6098095769895564
43,82,68.3,4651.0,3545.1,96.5,8047.1029412,131.4,56.3,5.1497619879615275,5.135372266405289,-0.3456332417681959,4.423524414213467,-0.5388484731992955
43,83,79.1,4685.0,3582.6,99.6,8501.8891929,129.0,66.4,5.128089526253193,5.1497619879615275,-0.23044928981694437,4.446881511180443,-0.4054651081081643
43,84,88.3,4717.0,3621.9,103.9,9367.5512996,125.1,75.4,5.093287671750676,5.128089526253193,-0.16268879049526752,4.501578108886069,-0.3206216230912713
43,85,92.5,4766.0,3668.9,107.6,9810.8372093,128.7,79.3,5.119099603659859,5.093287671750676,-0.15121200320930445,4.512822243626555,-0.3051825190868817
43,86,98.8,4800.0,3709.3,109.6,10592.860465,129.0,85.4,5.117585142703625,5.119099603659859,-0.10373976976009296,4.571098137617839,-0.2494912737193909
43,87,103.5,4855.0,3763.0,113.6,11367.565321,130.6,90.5,5.126931806974318,5.117585142703625,-0.09311189358162711,4.605835925689865,-0.22733365558117044
43,88,112.1,4895.0,3798.0,118.3,12228.0,125.3,94.4,5.084450525494402,5.126931806974318,-0.05383244090622693,4.638259912026384,-0.22568269783288597
43,89,121.5,4940.0,3832.0,124.0,12854.0,124.7,103.8,5.079889323777208,5.084450525494402,-0.0203673028244337,4.641128760326194,-0.17781559487324866
43,90,135.0,4963.4,3850.2,130.7,13857.0,121.8,115.6,5.056346250044456,5.079889323777208,0.03237015780825328,4.663641178468539,-0.12276866439189917
43,91,137.4,5040.8,3912.0,136.2,14328.0,120.6,120.5,5.045995331766223,5.056346250044456,0.008771986072837041,4.655846550025136,-0.12247464078470219
43,92,163.9,5113.0,3967.7,140.3,15820.0,121.0,135.8,5.049390279968876,5.045995331766223,0.15547349864136875,4.7252472542132296,-0.03259977198381953
44,64,29.7,10401.0,6910.9,31.0,2043.8787782,110.7,27.3,5.115625919767025,5.1408274661237146,-0.042840158676492365,4.188617438915385,-0.12710050229423223
44,65,29.5,10591.0,7067.3,31.5,2179.4474465,120.5,27.2,5.196175825156744,5.115625919767025,-0.06559728248581323,4.236839112915631,-0.14677057252963582
44,66,33.8,10714.0,7190.8,32.4,2331.5741201,106.1,30.0,5.063130911888582,5.196175825156744,0.04230237969068937,4.276140483680355,-0.07696104113612832
44,67,34.4,10858.0,7333.6,33.4,2530.2701836,109.0,30.4,5.083783490046974,5.063130911888582,0.02950066439669784,4.3275254679738175,-0.09411329157047876
44,68,34.9,11013.0,7495.8,34.8,2721.7221198,108.4,30.9,5.070561618504651,5.083783490046974,0.0028694424279529607,4.359402704445343,-0.11886120287672881
44,69,34.4,11187.0,7606.7,36.7,2928.6971859,111.3,30.9,5.097952210269128,5.070561618504651,-0.06472019068117207,4.3795362016155295,-0.17202057115682495
44,70,40.4,11196.0,7817.1,38.8,3185.3462679,106.4,34.3,5.0264485067729385,5.097952210269128,0.0404095383378767,4.407896033803576,-0.12327489245733356
44,71,42.0,11445.0,8056.5,40.5,3350.9263209,108.9,38.8,5.041503764311958,5.0264485067729385,0.03636764417087479,4.415690126185243,-0.042881727483265804
44,72,46.9,11644.0,8261.1,41.8,3570.319891,108.6,39.8,5.030904682804084,5.041503764311958,0.11512133592152317,4.447514136550786,-0.04902942724031864
44,73,46.4,11853.0,8474.4,44.4,4029.8045378,110.4,39.9,5.039641279640209,5.030904682804084,0.044059989794030495,4.508233682539699,-0.10686314554236126
44,74,47.5,12049.0,8682.8,49.3,4427.1966648,114.7,41.0,5.069957635776994,5.039641279640209,-0.03719437000804881,4.497597774640763,-0.1843520143443366
44,75,50.6,12293.0,8926.0,53.8,4954.9830835,116.0,43.6,5.073651819584491,5.069957635776994,-0.061321890874318837,4.522875565564286,-0.21021631681275002
44,76,53.3,12571.0,9194.3,56.9,5447.5837409,121.4,46.4,5.11189972573033,5.073651819584491,-0.06535900996048637,4.561632097922627,-0.20399588190007567
44,77,53.3,12801.0,9419.2,60.6,5970.1957829,124.2,47.9,5.128666303081491,5.11189972573033,-0.12835856190347,4.590240107229264,-0.23517938865839927
44,78,59.1,13047.0,9646.0,65.2,6739.1081536,126.6,53.1,5.143047410346907,5.128666303081491,-0.09822854452055477,4.638223404794161,-0.20528254068471416
44,79,62.2,13380.0,9924.9,72.6,7525.613405,126.4,55.5,5.138165785457095,5.143047410346907,-0.15460992208561652,4.641102680078727,-0.26858190107836155
44,80,63.7,14228.0,10564.7,82.4,8363.8624228,129.7,60.0,5.162917690389752,5.138165785457095,-0.25740087433730846,4.620090174765153,-0.31724087469332546
44,81,66.9,14766.0,10960.4,90.9,9404.9470055,129.0,62.6,5.157850867794387,5.162917690389752,-0.30656103404925034,4.639231105820246,-0.3729947230773804
44,82,73.8,15280.0,11331.9,96.5,9983.4423154,131.2,69.4,5.175645902886626,5.157850867794387,-0.26818427673851347,4.63914022287163,-0.3296561408321813
44,83,84.1,15724.0,11655.2,99.6,10367.381063,126.4,79.6,5.138887256914722,5.175645902886626,-0.16915559761165025,4.645257555363865,-0.22414807174021528
44,84,93.8,15989.0,11856.9,103.9,11138.363184,117.2,90.2,5.0628728863423795,5.138887256914722,-0.10226404209300281,4.674721673162303,-0.14139947103660383
44,85,102.1,16389.0,12077.0,107.6,11755.148882,115.9,95.1,5.058035311134158,5.0628728863423795,-0.05246792255706414,4.693625978585251,-0.12349167817633944
44,86,105.5,16689.0,12300.9,109.6,11910.380181,113.7,101.2,5.038640790084524,5.058035311134158,-0.03812642159779397,4.688328208484651,-0.07973861766054995
44,87,114.4,16789.0,12353.0,113.6,12184.622144,105.8,110.2,4.9683754809237834,5.038640790084524,0.00701757265864654,4.675246449361196,-0.030386609568236765
44,88,128.0,16841.0,12390.0,118.3,12908.0,96.5,113.7,4.876469702177807,4.9683754809237834,0.07880649293527617,4.692378782187512,-0.03966037022785065
44,89,137.0,16991.0,12545.0,124.0,13687.0,94.5,127.2,4.851961446784933,4.876469702177807,0.09969936022308797,4.70392019060623,0.025479085300984968
44,90,145.7,17173.0,12679.4,130.7,14590.0,85.6,133.6,4.75304503687189,4.851961446784933,0.1086450925709829,4.715187020886655,0.021945640472369146
44,91,173.6,17538.9,12913.8,136.2,15187.0,79.6,146.5,4.683138857014695,4.75304503687189,0.24262940851083792,4.7140706840148585,0.07290103474171003
44,92,186.0,17849.3,13123.2,140.3,15965.0,77.2,165.4,4.6539820925855455,4.683138857014695,0.28196368660478593,4.734371118040467,0.16458379548117566
45,64,29.4,977.0,594.8,31.0,2181.1711712,62.3,24.0,4.6282228632501905,4.773543566318055,-0.05299253014051034,4.253630041534615,-0.25593337413720063
45,65,29.7,994.0,609.9,31.5,2282.4474474,65.0,24.2,4.662829467249801,4.6282228632501905,-0.058840500022933465,4.28301604223228,-0.26363491266894673
45,66,30.8,1010.0,624.9,32.4,2365.6006006,65.7,26.5,4.665212898390834,4.662829467249801,-0.0506437328187548,4.290628799629029,-0.20101368980610707
45,67,31.5,1022.0,637.1,33.4,2454.0840841,64.3,27.4,4.636149772884781,4.665212898390834,-0.0585683541510673,4.296952988800631,-0.19801288658863017
45,68,32.3,1031.0,649.4,34.8,2573.4834835,64.3,31.3,4.625795255591788,4.636149772884781,-0.07455015655181785,4.3033983143784384,-0.10599928923432107
45,69,33.3,1045.0,644.7,36.7,2706.7417417,65.6,31.9,4.66656276803238,4.625795255591788,-0.0972193580741266,4.300724126123704,-0.14017074526972587
45,70,34.6,1059.0,686.9,38.8,2975.3903904,65.5,33.8,4.614941767022777,4.66656276803238,-0.11456656456554913,4.339710286405296,-0.13795944414025466
45,71,36.6,1094.0,716.1,40.5,3192.8678679,67.7,33.6,4.638862340887262,4.614941767022777,-0.1012537337051728,4.367372835942092,-0.1867759071433348
45,72,37.2,1123.0,740.5,41.8,3449.7897898,71.3,33.7,4.68332964845084,4.638862340887262,-0.11658757825160966,4.413172238145603,-0.2153985021723944
45,73,36.5,1152.0,764.9,44.4,3757.8828829,72.7,34.4,4.69585111946749,4.68332964845084,-0.1959272088497332,4.438371545307717,-0.25518290505882646
45,74,37.8,1177.0,784.7,49.3,4094.7597598,75.6,35.8,4.730878911312336,4.69585111946749,-0.2656149784231024,4.41953924680206,-0.3199761876419899
45,75,40.5,1206.0,806.3,53.8,4488.1381381,75.8,38.6,4.73070678824448,4.730878911312336,-0.2839714930552452,4.423919758995163,-0.3320211906969534
45,76,43.4,1239.0,828.8,56.9,4868.7237237,77.9,42.5,4.757506963000626,4.73070678824448,-0.270835900025926,4.449291771542813,-0.291791265201914
45,77,44.7,1276.0,852.3,60.6,5311.1411411,78.0,43.4,4.760255713066075,4.757506963000626,-0.30432139145574566,4.473267102234082,-0.33383545196890957
45,78,49.5,1317.0,875.8,65.2,5899.6096096,79.6,49.8,4.78498804022632,4.760255713066075,-0.2754867993579627,4.505181990907607,-0.2694444849020001
45,79,53.7,1367.0,904.0,72.6,6426.2462462,79.1,51.7,4.784257351105381,4.78498804022632,-0.30155192031593125,4.483180937403412,-0.33950714031636675
45,80,57.2,1461.0,961.3,82.4,6981.6666667,74.8,55.3,4.733407761659361,4.784257351105381,-0.36503153852967374,4.4394575078023735,-0.3988125283871371
45,81,62.7,1518.0,991.4,90.9,7545.6156156,77.6,55.9,4.777598299558274,4.733407761659361,-0.3713985535445581,4.418961959214878,-0.48619562102237973
45,82,68.1,1554.0,1009.3,96.5,7796.1411411,73.6,64.3,4.730220256417609,4.777598299558274,-0.3485657951894737,4.391841156415706,-0.4059833771013666
45,83,82.0,1619.0,1045.9,99.6,8251.3513514,69.0,71.0,4.671037420514672,4.730220256417609,-0.1944429173262994,4.416970101494088,-0.338482287549237
45,84,95.3,1652.0,1065.7,103.9,8831.2912913,66.3,81.7,4.63254471204583,4.671037420514672,-0.08639908744502531,4.442627623906251,-0.2403748962392245
45,85,104.6,1644.0,1081.6,107.6,9230.0,66.5,87.4,4.615892817989234,4.63254471204583,-0.02827709609686155,4.451793679769214,-0.20792536506619413
45,86,103.5,1664.0,1099.5,109.6,9647.8978979,64.4,97.8,4.579482444496646,4.615892817989234,-0.05726576180849131,4.477657961675247,-0.11391279747314352
45,87,108.6,1680.0,1107.0,113.6,10035.945946,67.7,102.7,4.632226319606897,4.579482444496646,-0.04501209878721591,4.4812450151743946,-0.10087138935253832
45,88,122.9,1690.0,1116.0,118.3,10650.0,55.0,112.9,4.4223108502083335,4.632226319606897,0.038147245587648176,4.50009140015323,-0.04672129982872469
45,89,135.6,1707.0,1131.0,124.0,11425.0,57.0,118.6,4.45468651451287,4.4223108502083335,0.0894278099012583,4.523277650157369,-0.044525079041411814
45,90,151.9,1724.0,1142.3,130.7,12012.0,53.4,129.5,4.389414144449886,4.45468651451287,0.150317788971551,4.5207568084730445,-0.009223739490583775
45,91,167.1,1771.0,1178.9,136.2,12492.0,53.5,127.0,4.386644212386712,4.389414144449886,0.20446804188593612,4.518719324687558,-0.06993730725682068
45,92,170.1,1814.1,1214.5,140.3,13355.0,55.0,155.1,4.40859019273752,4.386644212386712,0.19260351229340064,4.555863138435646,0.10028708307407767
46,64,29.3,399.0,272.4,31.0,2188.8007603,129.1,24.7,5.242277140467103,5.281469368178443,-0.0563996884621246,4.257121870302308,-0.22718396085121476
46,65,29.4,404.0,276.3,31.5,2400.8762744,122.9,24.7,5.191298662603768,5.242277140467103,-0.06899287148695156,4.333601518199765,-0.24318430219765588
46,66,32.5,410.0,282.0,32.4,2634.499568,130.4,25.9,5.244856738252793,5.191298662603768,0.0030816665374081144,4.398290102873059,-0.22391545409279165
46,67,31.8,420.0,289.8,33.4,2786.4681182,127.4,26.5,5.218395424528895,5.244856738252793,-0.04908961019652351,4.42397426543986,-0.23141116699047823
46,68,33.9,429.0,298.5,34.8,2990.6049767,128.8,29.9,5.2209477997656135,5.218395424528895,-0.026202372394024072,4.453613592482155,-0.15175890638378786
46,69,34.2,439.0,307.2,36.7,3161.8531191,134.6,29.9,5.259307829012282,5.2209477997656135,-0.07055111099196512,4.4561368097324365,-0.20491827466388393
46,70,37.7,444.0,311.0,38.8,3393.2082253,122.6,31.4,5.164958673755102,5.259307829012282,-0.028760152175262572,4.4711108853554045,-0.21161235371502005
46,71,39.5,453.0,319.7,40.5,3668.7929843,124.4,34.1,5.172011249722318,5.164958673755102,-0.02500130220541727,4.506316025729179,-0.1720045898230223
46,72,40.0,460.0,327.4,41.8,3778.8000691,138.0,36.1,5.267297509703311,5.172011249722318,-0.04401688541677421,4.504265456650497,-0.14660347419187525
46,73,39.8,464.0,333.2,44.4,4167.7941939,146.8,36.9,5.320212758113983,5.267297509703311,-0.10937255714778711,4.541902735112759,-0.18502791839169763
46,74,41.3,468.0,339.0,49.3,4485.3404182,151.8,37.9,5.345032053498726,5.320212758113983,-0.17706158108165734,4.510645592057748,-0.2629729689602638
46,75,41.8,473.0,346.8,53.8,4816.4957664,155.5,40.8,5.356992875204835,5.345032053498726,-0.2523771276370282,4.494528456051042,-0.2765913857576227
46,76,47.1,477.0,353.5,56.9,5304.1560394,171.1,43.9,5.441881186449861,5.356992875204835,-0.18902234010991315,4.534950609493739,-0.25938102105115957
46,77,47.0,483.0,360.3,60.6,5630.775013,169.4,45.0,5.425342418116479,5.441881186449861,-0.25414729136521025,4.531707476310977,-0.297632403304949
46,78,52.5,487.0,367.0,65.2,6338.4494557,162.4,49.7,5.372964702755597,5.425342418116479,-0.21664629933502919,4.57692998324068,-0.27145453583002416
46,79,54.8,493.0,373.8,72.6,6920.2395023,160.9,53.2,5.357571333019565,5.372964702755597,-0.2812747278767806,4.557240736341007,-0.3109065254831516
46,80,58.9,511.0,390.2,82.4,7519.0409539,161.6,55.3,5.3548343081016885,5.357571333019565,-0.3357443462578851,4.513608439169406,-0.3988125283871371
46,81,61.0,516.0,395.1,90.9,8392.2930707,163.8,58.4,5.365614039483186,5.3548343081016885,-0.39888613701012193,4.525309070911613,-0.4424441113492519
46,82,66.8,516.0,396.0,96.5,9596.7005357,162.3,67.0,5.354139028747627,5.365614039483186,-0.3678399278023403,4.5996316158366835,-0.36485038895397415
46,83,77.0,525.0,404.7,99.6,9335.8589943,153.8,74.7,5.295905267781348,5.354139028747627,-0.2573567427368686,4.540455905823478,-0.2876820724517808
46,84,90.6,530.0,407.6,103.9,10134.26093,144.3,90.5,5.234485170977423,5.295905267781348,-0.13697468505624816,4.580248235576307,-0.13807904739930138
46,85,95.5,535.0,413.4,107.6,10719.453257,144.5,89.2,5.231130607200826,5.234485170977423,-0.11929440024099948,4.601394783450933,-0.18753960814172022
46,86,104.9,541.0,419.2,109.6,11288.768274,131.2,100.0,5.131794022349638,5.231130607200826,-0.04382985911166357,4.634726177829542,-0.0916671885258238
46,87,113.8,548.0,425.0,113.6,12070.158804,128.3,102.0,5.108557389645189,5.131794022349638,0.0017590154051796245,4.665807964635953,-0.10771069300277987
46,88,123.7,557.0,433.0,118.3,13126.0,128.7,113.5,5.109311626526875,5.108557389645189,0.04463550841410116,4.709126504049327,-0.041420934062883726
46,89,129.7,567.0,441.0,124.0,13945.0,120.9,125.9,5.046278185901653,5.109311626526875,0.04494252571736127,4.722594734456552,0.01520637544526467
46,90,143.7,572.1,445.0,130.7,14896.0,124.3,135.9,5.073937517624908,5.046278185901653,0.09482317245480303,4.735943378886672,0.03901470052692196
46,91,150.1,576.1,447.0,136.2,15121.0,120.9,153.9,5.048686419745516,5.073937517624908,0.09717734492400429,4.709715391397257,0.12217864712942175
